page,cardIndex,row,column,sourceId,predictionId,score,box,width,height,tileId,tileOrigin,modelProfile,threshold
8,159,5,3,60,60_pred_00052,0.140690,"['731.376', '449.376', '775.536', '487.583']",44.160,38.207,60__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
8,160,5,4,60,60_pred_00053,0.140646,"['222.155', '205.018', '264.869', '246.545']",42.714,41.527,60__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
9,161,1,1,60,60_pred_00054,0.140551,"['841.719', '861.172', '885.474', '895.626']",43.755,34.454,60__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
9,162,1,2,60,60_pred_00055,0.138277,"['449.828', '691.289', '492.023', '733.293']",42.195,42.004,60__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
9,163,1,3,60,60_pred_00056,0.137116,"['1043.858', '529.195', '1085.582', '572.561']",41.724,43.366,60__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
9,164,1,4,60,60_pred_00058,0.136177,"['102.805', '770.417', '145.689', '815.518']",42.884,45.101,60__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
9,165,2,1,60,60_pred_00060,0.133603,"['178.293', '1332.093', '219.803', '1373.806']",41.510,41.713,60__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
9,166,2,2,60,60_pred_00064,0.131060,"['585.604', '964.804', '629.629', '1009.775']",44.025,44.971,60__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
9,167,2,3,60,60_pred_00065,0.129689,"['164.246', '1051.915', '205.112', '1094.655']",40.866,42.740,60__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
9,168,2,4,60,60_pred_00066,0.129641,"['521.835', '1190.848', '564.728', '1237.165']",42.893,46.317,60__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
9,169,3,1,60,60_pred_00067,0.127225,"['673.130', '442.270', '718.742', '487.272']",45.612,45.002,60__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
9,170,3,2,60,60_pred_00069,0.126045,"['527.507', '593.105', '568.286', '635.028']",40.779,41.923,60__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
9,171,3,3,60,60_pred_00071,0.125727,"['637.702', '483.654', '728.232', '554.829']",90.530,71.175,60__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
9,172,3,4,60,60_pred_00072,0.125580,"['777.963', '1029.198', '823.543', '1074.637']",45.580,45.439,60__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
9,173,4,1,74,74_pred_00002,0.302219,"['125.374', '466.553', '167.758', '508.841']",42.384,42.288,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
9,174,4,2,74,74_pred_00003,0.251473,"['424.219', '102.778', '465.404', '143.280']",41.185,40.502,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
9,175,4,3,74,74_pred_00004,0.249982,"['451.237', '0.794', '493.877', '36.794']",42.640,36.000,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
9,176,4,4,74,74_pred_00005,0.246876,"['120.130', '39.731', '214.634', '102.346']",94.504,62.615,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
9,177,5,1,74,74_pred_00006,0.242520,"['50.919', '986.590', '132.991', '1046.533']",82.072,59.943,74__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
9,178,5,2,74,74_pred_00008,0.233675,"['243.580', '1312.484', '285.093', '1355.160']",41.513,42.676,74__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
9,179,5,3,74,74_pred_00009,0.227739,"['39.580', '206.575', '80.990', '247.040']",41.410,40.465,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
9,180,5,4,74,74_pred_00010,0.214316,"['370.820', '59.217', '412.747', '102.380']",41.927,43.163,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
10,181,1,1,74,74_pred_00011,0.208124,"['879.980', '806.082', '922.304', '848.616']",42.324,42.534,74__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
10,182,1,2,74,74_pred_00012,0.204545,"['525.916', '98.453', '568.929', '143.196']",43.013,44.743,74__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
10,183,1,3,74,74_pred_00013,0.201987,"['243.550', '282.976', '286.054', '324.783']",42.504,41.807,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
10,184,1,4,74,74_pred_00014,0.201224,"['900.271', '1085.238', '943.124', '1126.648']",42.853,41.410,74__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
10,185,2,1,74,74_pred_00015,0.197244,"['655.624', '809.618', '698.616', '852.006']",42.992,42.388,74__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
10,186,2,2,74,74_pred_00016,0.190842,"['301.783', '1011.031', '344.979', '1052.854']",43.196,41.823,74__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
10,187,2,3,74,74_pred_00017,0.184323,"['269.348', '203.637', '312.834', '246.376']",43.486,42.739,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
10,188,2,4,74,74_pred_00018,0.183309,"['1067.226', '790.227', '1104.994', '833.615']",37.768,43.388,74__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
10,189,3,1,74,74_pred_00019,0.182077,"['769.096', '1294.556', '810.186', '1337.005']",41.090,42.449,74__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
10,190,3,2,74,74_pred_00020,0.179949,"['143.325', '41.630', '184.901', '84.056']",41.576,42.426,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
10,191,3,3,74,74_pred_00021,0.179264,"['572.798', '1093.511', '615.501', '1140.007']",42.703,46.496,74__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
10,192,3,4,74,74_pred_00022,0.175064,"['652.146', '1375.785', '697.123', '1421.081']",44.977,45.296,74__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
10,193,4,1,74,74_pred_00024,0.172975,"['835.397', '1333.990', '877.255', '1374.602']",41.858,40.612,74__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
10,194,4,2,74,74_pred_00025,0.171289,"['768.351', '1334.362', '810.087', '1375.603']",41.736,41.241,74__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
10,195,4,3,74,74_pred_00027,0.167343,"['224.626', '1292.596', '264.967', '1332.613']",40.341,40.017,74__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
10,196,4,4,74,74_pred_00028,0.167152,"['695.690', '363.571', '738.649', '407.024']",42.959,43.453,74__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
10,197,5,1,74,74_pred_00029,0.163145,"['807.163', '862.945', '849.552', '906.553']",42.389,43.608,74__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
10,198,5,2,74,74_pred_00031,0.162072,"['696.767', '1330.964', '741.956', '1376.943']",45.189,45.979,74__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
10,199,5,3,74,74_pred_00032,0.161928,"['444.018', '527.652', '486.134', '568.836']",42.116,41.184,74__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
10,200,5,4,74,74_pred_00033,0.161312,"['689.494', '1045.671', '733.224', '1087.591']",43.730,41.920,74__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
11,201,1,1,74,74_pred_00034,0.157662,"['451.659', '814.241', '493.270', '854.660']",41.611,40.419,74__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
11,202,1,2,74,74_pred_00035,0.155731,"['385.256', '773.130', '432.346', '819.404']",47.090,46.274,74__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
11,203,1,3,74,74_pred_00036,0.155445,"['344.845', '40.263', '387.905', '82.830']",43.060,42.567,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
11,204,1,4,74,74_pred_00038,0.154516,"['714.617', '1313.226', '758.015', '1357.251']",43.398,44.025,74__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
11,205,2,1,74,74_pred_00040,0.149869,"['141.089', '79.001', '183.427', '122.600']",42.338,43.599,74__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
11,206,2,2,74,74_pred_00041,0.147501,"['847.712', '1139.164', '889.159', '1180.529']",41.447,41.365,74__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
11,207,2,3,74,74_pred_00043,0.146953,"['516.066', '1333.951', '559.870', '1377.076']",43.804,43.125,74__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
11,208,2,4,74,74_pred_00044,0.145089,"['607.158', '831.208', '692.448', '893.175']",85.290,61.967,74__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
11,209,3,1,74,74_pred_00046,0.142450,"['675.652', '347.572', '717.290', '390.035']",41.638,42.463,74__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
11,210,3,2,74,74_pred_00048,0.141309,"['202.882', '1190.805', '245.109', '1233.874']",42.227,43.069,74__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
11,211,3,3,74,74_pred_00049,0.140914,"['756.514', '731.393', '798.979', '774.634']",42.465,43.241,74__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
11,212,3,4,74,74_pred_00050,0.140186,"['797.911', '263.573', '840.590', '307.415']",42.679,43.842,74__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
11,213,4,1,74,74_pred_00052,0.139515,"['565.298', '1251.349', '607.288', '1293.843']",41.990,42.494,74__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
11,214,4,2,74,74_pred_00053,0.138154,"['739.134', '752.582', '780.789', '794.008']",41.655,41.426,74__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
11,215,4,3,74,74_pred_00055,0.135902,"['1004.676', '223.254', '1047.516', '265.308']",42.840,42.054,74__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
11,216,4,4,74,74_pred_00057,0.134284,"['386.283', '1392.511', '430.748', '1437.028']",44.465,44.517,74__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
11,217,5,1,74,74_pred_00058,0.133042,"['421.520', '909.127', '466.889', '952.956']",45.369,43.829,74__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
11,218,5,2,74,74_pred_00059,0.130053,"['750.839', '1311.570', '791.270', '1351.519']",40.431,39.949,74__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
11,219,5,3,74,74_pred_00061,0.127493,"['325.849', '869.739', '368.824', '912.820']",42.975,43.081,74__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
11,220,5,4,74,74_pred_00063,0.126211,"['748.093', '1352.598', '790.647', '1394.802']",42.554,42.204,74__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
12,221,1,1,74,74_pred_00064,0.125763,"['634.703', '1438.385', '678.742', '1476.015']",44.039,37.630,74__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
12,222,1,2,74,74_pred_00065,0.125274,"['943.805', '1005.530', '985.918', '1046.738']",42.113,41.208,74__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
12,223,1,3,76,76_pred_00001,0.338552,"['886.723', '1021.973', '929.269', '1064.756']",42.546,42.783,76__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
12,224,1,4,76,76_pred_00003,0.234266,"['608.633', '649.848', '650.808', '692.320']",42.175,42.472,76__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
12,225,2,1,76,76_pred_00004,0.225460,"['81.590', '164.111', '124.449', '205.018']",42.859,40.907,76__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
12,226,2,2,76,76_pred_00005,0.218309,"['251.848', '902.101', '294.964', '945.350']",43.116,43.249,76__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
12,227,2,3,76,76_pred_00007,0.211034,"['55.964', '1219.272', '95.871', '1259.971']",39.907,40.699,76__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
12,228,2,4,76,76_pred_00008,0.207987,"['1045.040', '787.951', '1083.649', '826.404']",38.609,38.453,76__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
12,229,3,1,76,76_pred_00009,0.203778,"['728.589', '370.103', '772.339', '412.785']",43.750,42.682,76__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
12,230,3,2,76,76_pred_00010,0.203403,"['650.576', '940.425', '694.399', '984.547']",43.823,44.122,76__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
12,231,3,3,76,76_pred_00011,0.197979,"['596.000', '787.258', '634.772', '829.429']",38.772,42.171,76__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
12,232,3,4,76,76_pred_00012,0.182469,"['58.981', '926.524', '101.481', '971.308']",42.500,44.784,76__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
12,233,4,1,76,76_pred_00013,0.181380,"['212.458', '941.764', '254.768', '985.069']",42.310,43.305,76__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
12,234,4,2,76,76_pred_00014,0.170126,"['634.868', '1136.191', '678.257', '1180.319']",43.389,44.128,76__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
12,235,4,3,76,76_pred_00015,0.169883,"['461.690', '709.536', '505.433', '753.768']",43.743,44.232,76__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
12,236,4,4,76,76_pred_00016,0.167726,"['447.436', '1061.488', '486.822', '1102.871']",39.386,41.383,76__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
12,237,5,1,76,76_pred_00018,0.163106,"['428.179', '682.003', '498.428', '744.076']",70.249,62.073,76__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
12,238,5,2,76,76_pred_00020,0.157313,"['472.961', '1070.118', '510.063', '1112.004']",37.102,41.886,76__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
12,239,5,3,76,76_pred_00021,0.155364,"['758.645', '122.105', '801.570', '164.388']",42.925,42.283,76__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
12,240,5,4,76,76_pred_00025,0.151335,"['887.154', '597.165', '927.773', '639.370']",40.619,42.205,76__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
13,241,1,1,76,76_pred_00027,0.150699,"['587.902', '347.558', '630.251', '392.883']",42.349,45.325,76__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
13,242,1,2,76,76_pred_00028,0.149383,"['517.272', '825.253', '560.865', '867.900']",43.593,42.647,76__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
13,243,1,3,76,76_pred_00030,0.148818,"['173.134', '1216.740', '215.476', '1260.425']",42.342,43.685,76__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
13,244,1,4,76,76_pred_00032,0.147181,"['119.985', '1012.893', '163.684', '1054.999']",43.699,42.106,76__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
13,245,2,1,76,76_pred_00034,0.145245,"['782.440', '136.935', '822.399', '179.320']",39.959,42.385,76__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
13,246,2,2,76,76_pred_00035,0.144202,"['756.512', '1187.456', '799.195', '1230.444']",42.683,42.988,76__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
13,247,2,3,76,76_pred_00036,0.142985,"['622.437', '1115.164', '666.401', '1162.179']",43.964,47.015,76__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
13,248,2,4,76,76_pred_00037,0.142498,"['983.713', '474.739', '1027.083', '510.445']",43.370,35.706,76__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
13,249,3,1,76,76_pred_00039,0.140227,"['838.524', '346.182', '881.267', '392.105']",42.743,45.923,76__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
13,250,3,2,76,76_pred_00040,0.138865,"['546.219', '1074.118', '586.804', '1114.942']",40.585,40.824,76__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
13,251,3,3,76,76_pred_00045,0.134498,"['922.721', '567.938', '964.154', '610.702']",41.433,42.764,76__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
13,252,3,4,76,76_pred_00046,0.133110,"['222.534', '1311.786', '266.355', '1355.259']",43.821,43.473,76__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
13,253,4,1,76,76_pred_00048,0.131027,"['602.881', '367.914', '646.410', '410.094']",43.529,42.180,76__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
13,254,4,2,76,76_pred_00050,0.130431,"['403.132', '929.915', '445.596', '973.239']",42.464,43.324,76__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
13,255,4,3,76,76_pred_00052,0.128025,"['634.043', '955.053', '677.396', '996.541']",43.353,41.488,76__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
13,256,4,4,76,76_pred_00054,0.126750,"['733.997', '225.857', '776.089', '270.019']",42.092,44.162,76__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
13,257,5,1,76,76_pred_00055,0.126641,"['407.505', '441.335', '450.683', '483.276']",43.178,41.941,76__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
13,258,5,2,76,76_pred_00056,0.126146,"['141.882', '1209.636', '182.659', '1253.052']",40.777,43.416,76__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
13,259,5,3,82,82_pred_00001,0.312150,"['22.525', '569.051', '63.234', '610.544']",40.709,41.493,82__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
13,260,5,4,82,82_pred_00002,0.309594,"['39.046', '890.075', '80.284', '933.366']",41.238,43.291,82__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
14,261,1,1,82,82_pred_00005,0.226824,"['14.214', '877.396', '100.554', '949.261']",86.340,71.865,82__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
14,262,1,2,82,82_pred_00006,0.212326,"['673.070', '83.449', '717.175', '127.238']",44.105,43.789,82__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
14,263,1,3,82,82_pred_00007,0.204086,"['442.535', '119.970', '484.668', '165.113']",42.133,45.143,82__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
14,264,1,4,82,82_pred_00008,0.198649,"['23.013', '906.450', '63.989', '946.852']",40.976,40.402,82__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
14,265,2,1,82,82_pred_00009,0.192903,"['45.019', '411.638', '83.867', '453.240']",38.848,41.602,82__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
14,266,2,2,82,82_pred_00010,0.191469,"['385.743', '772.446', '431.477', '810.538']",45.734,38.092,82__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
14,267,2,3,82,82_pred_00011,0.190836,"['405.405', '651.970', '448.982', '697.712']",43.577,45.742,82__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
14,268,2,4,82,82_pred_00012,0.181350,"['451.429', '140.009', '497.162', '185.407']",45.733,45.398,82__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
14,269,3,1,82,82_pred_00013,0.178420,"['472.317', '807.912', '510.884', '850.306']",38.567,42.394,82__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
14,270,3,2,82,82_pred_00014,0.173847,"['58.902', '545.469', '102.913', '589.206']",44.011,43.737,82__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
14,271,3,3,82,82_pred_00016,0.172313,"['737.588', '628.516', '780.935', '672.969']",43.347,44.453,82__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
14,272,3,4,82,82_pred_00017,0.172132,"['56.199', '517.783', '97.722', '560.644']",41.523,42.861,82__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
14,273,4,1,82,82_pred_00018,0.169973,"['478.640', '94.645', '522.053', '138.367']",43.413,43.722,82__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
14,274,4,2,82,82_pred_00019,0.167233,"['260.256', '1006.651', '304.616', '1052.101']",44.360,45.450,82__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
14,275,4,3,82,82_pred_00023,0.150462,"['831.794', '366.875', '876.434', '409.742']",44.640,42.867,82__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
14,276,4,4,82,82_pred_00024,0.147186,"['806.959', '825.306', '850.674', '867.568']",43.715,42.262,82__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
14,277,5,1,82,82_pred_00026,0.146405,"['807.770', '135.622', '853.055', '178.343']",45.285,42.721,82__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
14,278,5,2,82,82_pred_00027,0.144336,"['22.730', '870.633', '62.161', '910.479']",39.431,39.846,82__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
